ID;NAME;TYPE;SRC;REFYEAR
20344223;ELECTRICITE DE FRANCE;FIN_REP;https://www.edf.fr/sites/groupe/files/2024-02/annual-results-2023-consolidated-financial-statements-2024-02-16.pdf;2023
20344223;ELECTRICITE DE FRANCE;OTHER;https://companiesmarketcap.com/edf/revenue/;2024
20344223;ELECTRICITE DE FRANCE;OTHER;https://finance.yahoo.com/quote/A1HFHT.F/;2024
20344223;ELECTRICITE DE FRANCE;OTHER;https://www.google.com/finance/quote/MERY:EPA;2024
20344223;ELECTRICITE DE FRANCE;OTHER;https://www.reuters.com/markets/companies/EDSP.PA/;2024
20344223;ELECTRICITE DE FRANCE;OTHER;;
20345723;A.P. MOLLER - MAERSK;FIN_REP;https://investor.maersk.com/static-files/31bf05a1-6f0c-4fbd-a3c7-3f58e044f668;2024
20345723;A.P. MOLLER - MAERSK;OTHER;https://www.google.com/finance/quote/AMKBY:OTCMKTS;2024
20345723;A.P. MOLLER - MAERSK;OTHER;https://companiesmarketcap.com/maersk/pe-ratio/;2024
20345723;A.P. MOLLER - MAERSK;OTHER;https://finance.yahoo.com/quote/MAERSK-B.CO/;2024
20345723;A.P. MOLLER - MAERSK;OTHER;https://www.reuters.com/markets/companies/MAERSKb.CO;2024
20345723;A.P. MOLLER - MAERSK;OTHER;;
20397226;L OREAL;FIN_REP;https://www.loreal.com/-/media/project/loreal/brand-sites/corp/master/lcorp/7-local-country-folder/italy/press-release/finance/loreal-2024-annual-results/pr2024fullyearen0.pdf;2024
20397226;L OREAL;OTHER;https://companiesmarketcap.com/l-oreal/revenue/;2024
20397226;L OREAL;OTHER;https://finance.yahoo.com/quote/OR.PA/;2024
20397226;L OREAL;OTHER;https://www.google.com/finance/quote/OR:EPA;2024
20397226;L OREAL;OTHER;https://www.reuters.com/markets/companies/OREP.PA;2024
20397226;L OREAL;OTHER;;
20449369;CARLSBERG A/S;FIN_REP;https://www.carlsberggroup.com/media/zzfbaaxn/carlsberg-breweries-group_2024-annual-report.pdf;2024
20449369;CARLSBERG A/S;OTHER;https://finance.yahoo.com/quote/CARL-B.CO/;2024
20449369;CARLSBERG A/S;OTHER;https://companiesmarketcap.com/eur/carlsberg/revenue/;2024
20449369;CARLSBERG A/S;OTHER;https://www.google.com/finance/quote/CARL-A:CPH;2024
20449369;CARLSBERG A/S;OTHER;https://www.reuters.com/markets/companies/CARLb.CO;2024
20449369;CARLSBERG A/S;OTHER;;
20530530;STELLANTIS;FIN_REP;https://www.stellantis.com/content/dam/stellantis-corporate/investors/financial-reports/Stellantis-NV-20241231-Annual-Report.pdf;2024
20530530;STELLANTIS;OTHER;https://companiesmarketcap.com/stellantis/revenue/;2024
20530530;STELLANTIS;OTHER;https://finance.yahoo.com/quote/STLA/;2024
20530530;STELLANTIS;OTHER;https://www.google.com/finance/quote/STLA:NYSE;2024
20530530;STELLANTIS;OTHER;https://www.reuters.com/markets/companies/STLAM.MI/;2024
20530530;STELLANTIS;OTHER;;
